symbol_id,symbol,timeframe,timeframe_code,eligible,reasons,covered_until,unresolved_rows
2245,688099.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2245,688099.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2245,688099.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2245,688099.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2246,688100.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,256
2246,688100.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2246,688100.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2246,688100.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2246,688100.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2247,688101.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,297
2247,688101.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2247,688101.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2247,688101.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2247,688101.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2248,688102.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,273
2248,688102.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2248,688102.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2248,688102.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2248,688102.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2249,688103.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,342
2249,688103.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2249,688103.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2249,688103.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2249,688103.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2250,688105.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,259
2250,688105.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2250,688105.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2250,688105.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2250,688105.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2251,688106.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,255
2251,688106.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2251,688106.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2251,688106.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2251,688106.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2252,688107.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,256
2252,688107.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2252,688107.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2252,688107.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2252,688107.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2253,688108.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,274
2253,688108.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2253,688108.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2253,688108.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2253,688108.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2254,688109.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,383
2254,688109.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2254,688109.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2254,688109.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2254,688109.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2255,688110.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,248
2255,688110.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2255,688110.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2255,688110.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2255,688110.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2256,688111.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,246
2256,688111.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2256,688111.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2256,688111.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2256,688111.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2257,688112.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,287
2257,688112.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2257,688112.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2257,688112.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2257,688112.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2258,688113.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,558
2258,688113.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,68
2258,688113.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2258,688113.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2258,688113.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2259,688114.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,249
2259,688114.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2259,688114.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2259,688114.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2259,688114.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2260,688115.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,316
2260,688115.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2260,688115.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2260,688115.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2260,688115.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2261,688116.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,251
2261,688116.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2261,688116.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2261,688116.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2261,688116.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2262,688117.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,289
2262,688117.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,60
2262,688117.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2262,688117.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2262,688117.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2263,688118.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,295
2263,688118.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2263,688118.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2263,688118.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2263,688118.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2264,688119.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,312
2264,688119.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2264,688119.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2264,688119.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2264,688119.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2265,688120.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,248
2265,688120.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2265,688120.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2265,688120.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2265,688120.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2266,688121.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-04-30T07:00:00+00:00,291
2266,688121.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-04-30T07:00:00+00:00,61
2266,688121.SH,1d,1440,True,,2026-04-30T07:00:00+00:00,0
2266,688121.SH,1w,10080,True,,2026-04-30T07:00:00+00:00,0
2266,688121.SH,1m,43200,True,,2026-04-30T07:00:00+00:00,0
2267,688122.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,248
2267,688122.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2267,688122.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2267,688122.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2267,688122.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2268,688123.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,261
2268,688123.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2268,688123.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2268,688123.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2268,688123.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2269,688125.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,315
2269,688125.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,59
2269,688125.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2269,688125.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2269,688125.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2270,688126.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,245
2270,688126.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2270,688126.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2270,688126.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2270,688126.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2271,688127.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,272
2271,688127.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2271,688127.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2271,688127.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2271,688127.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2272,688128.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,268
2272,688128.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2272,688128.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2272,688128.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2272,688128.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2273,688129.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,402
2273,688129.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2273,688129.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2273,688129.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2273,688129.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2274,688130.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,265
2274,688130.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,60
2274,688130.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2274,688130.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2274,688130.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2275,688131.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,261
2275,688131.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2275,688131.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2275,688131.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2275,688131.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2276,688132.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,286
2276,688132.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,66
2276,688132.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2276,688132.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2276,688132.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2277,688133.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,274
2277,688133.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2277,688133.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2277,688133.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2277,688133.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2278,688135.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,259
2278,688135.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2278,688135.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2278,688135.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2278,688135.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2279,688136.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,268
2279,688136.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,59
2279,688136.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2279,688136.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2279,688136.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2280,688137.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,332
2280,688137.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,59
2280,688137.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2280,688137.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2280,688137.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2281,688138.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,260
2281,688138.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2281,688138.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2281,688138.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2281,688138.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2282,688139.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,252
2282,688139.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2282,688139.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2282,688139.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2282,688139.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2283,688141.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,257
2283,688141.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2283,688141.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2283,688141.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2283,688141.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2284,688143.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,271
2284,688143.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2284,688143.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2284,688143.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2284,688143.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2285,688146.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,249
2285,688146.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2285,688146.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2285,688146.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2285,688146.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2286,688147.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,253
2286,688147.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2286,688147.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2286,688147.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2286,688147.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2287,688148.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,264
2287,688148.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2287,688148.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2287,688148.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2287,688148.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2288,688150.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,265
2288,688150.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2288,688150.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2288,688150.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2288,688150.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2289,688151.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,240
2289,688151.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2289,688151.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2289,688151.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2289,688151.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2290,688152.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,209
2290,688152.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2290,688152.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2290,688152.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2290,688152.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2291,688153.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,206
2291,688153.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2291,688153.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2291,688153.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2291,688153.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2292,688155.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,266
2292,688155.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2292,688155.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2292,688155.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2292,688155.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2293,688156.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,322
2293,688156.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,66
2293,688156.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2293,688156.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2293,688156.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2294,688157.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,349
2294,688157.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2294,688157.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2294,688157.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2294,688157.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2295,688158.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,202
2295,688158.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2295,688158.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2295,688158.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2295,688158.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2296,688159.SH,5f,5,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,274
2296,688159.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,65
2296,688159.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2296,688159.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2296,688159.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2297,688160.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2297,688160.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2297,688160.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2297,688160.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2297,688160.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2298,688161.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2298,688161.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2298,688161.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2298,688161.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2298,688161.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2299,688162.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2299,688162.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2299,688162.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2299,688162.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2299,688162.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2300,688163.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2300,688163.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,61
2300,688163.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2300,688163.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2300,688163.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2301,688165.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2301,688165.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2301,688165.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2301,688165.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2301,688165.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2302,688166.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2302,688166.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2302,688166.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2302,688166.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2302,688166.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2303,688167.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2303,688167.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,64
2303,688167.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2303,688167.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2303,688167.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2304,688168.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2304,688168.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,60
2304,688168.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2304,688168.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2304,688168.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2305,688169.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2305,688169.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2305,688169.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2305,688169.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2305,688169.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2306,688170.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2306,688170.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2306,688170.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2306,688170.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2306,688170.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2307,688171.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2307,688171.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,62
2307,688171.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2307,688171.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2307,688171.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2308,688172.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2308,688172.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2308,688172.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2308,688172.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2308,688172.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2309,688173.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
2309,688173.SH,30f,30,False,unresolved_ambiguous_volume_unit,2026-07-03T07:00:00+00:00,63
2309,688173.SH,1d,1440,True,,2026-07-03T07:00:00+00:00,0
2309,688173.SH,1w,10080,True,,2026-07-03T07:00:00+00:00,0
2309,688173.SH,1m,43200,True,,2026-06-30T07:00:00+00:00,0
2310,688175.SH,5f,5,False,missing_source_file;canonical_gate_unresolved;missing_ingest_watermark,,0
